Irrigation,Rainfall,Crop_Banana,Crop_Rice,Crop_Sugarcane,SoilType_Black Cotton,SoilType_Red Loamy
-0.11337476,-0.34642497,-0.16033861,-0.13896592,0.074076466,0.25432244,0.37731397
-0.40777937,-0.55071855,-0.4949232,0.19889724,0.71583104,0.28217953,-0.31685594
0.019953243,-0.33259457,-0.016846761,-0.37111217,-0.008083269,0.13121733,0.24187663
-0.22451074,-0.33766252,-0.18292212,0.40871307,0.38958105,0.25563523,0.057492502
-0.2145678,-0.4904129,-0.06610196,-0.29285455,0.074886724,0.30191293,-0.03514392
-0.008505943,-0.39826193,0.09364554,0.10313964,-0.087860584,0.4671789,-0.5455847
0.061971124,-0.33735195,0.19925319,0.3342147,0.3823099,0.36867586,-0.3575953
-0.06835592,-0.40113193,0.07363227,0.04034251,0.58983517,0.23893633,-0.37199247
0.35899734,-0.3210803,0.29221028,0.24830662,0.54394704,0.34386662,-0.43848118
-0.10291187,-0.5922704,0.15883307,-0.34428006,0.3033335,-0.02074024,-0.060670827
-0.017212866,-0.3282686,-0.10023164,-0.2203011,0.3084283,0.18059923,-0.11154708
-0.33094794,-0.69846106,-0.20444869,-0.11934247,0.5078088,-0.043779984,-0.19227286
-0.33460748,-0.46009982,0.103082664,0.2846892,0.15188788,0.10921853,-0.5209657
-0.15457879,-0.11166403,-0.12722072,0.50118434,0.4764201,0.3120902,0.0828356
-0.11778866,-0.26511878,0.16448556,-0.04050107,0.33834997,0.19214553,-0.5424569
-0.02779237,-0.48296392,0.108731024,0.5602438,0.64834094,0.14991388,-0.2958926
-0.18893401,-0.3726992,-0.008134277,-0.19361296,0.44382036,0.23328748,-0.31932518
-0.29276505,-0.22830996,-0.32488942,-0.039505664,0.5540839,0.23965077,0.24633692
-0.09465595,-0.5898745,-0.16288184,-0.4883107,0.6222712,0.69009227,-0.19087318
-0.22336441,-0.23739743,-0.17319843,0.26045293,0.24556431,0.2749596,-0.18213747
-0.047654152,-0.5028974,0.11871622,-0.47953942,0.5298725,0.27393264,-0.51307106
0.065841995,-0.34904814,-0.36544144,-0.18987752,0.5967404,0.41554394,-0.18712635
0.10268158,-0.31495428,-0.18934387,-0.120951645,0.47224662,0.30581394,-0.023179244
0.031169517,-0.53249913,-0.054408956,0.032748166,0.6563145,0.16382916,-0.34090063
-0.19725972,-0.32955143,0.3125528,-0.50240177,-0.123388134,-0.013312326,0.083181284
-0.106121466,-0.53514796,0.22525403,0.0014905705,0.18670496,0.33105013,-0.096863315
-0.5090912,-0.33026704,-0.31450585,0.09524778,0.53761446,0.5781424,0.16916077
-0.38334686,-0.39751217,-0.25441292,0.19430819,0.4326844,0.3057944,-0.20443207
0.03627383,-0.11512261,0.16832195,0.06314914,0.38959906,0.4624035,-0.38106003
-0.25730002,-0.44609505,-0.23040204,0.1524951,0.42245325,0.33136484,-0.42088318
0.37708583,-0.11388304,0.31220585,0.638338,0.8365778,0.7971579,-0.27361044
0.15864259,0.31171387,0.11534834,0.02182187,0.7981669,0.47560263,-0.17981543
-0.36710683,-0.021220967,-0.2906044,0.3334747,0.40809685,0.4497963,-0.38923058
-0.5262053,-0.34226173,-0.30126795,-0.004827259,0.3063605,0.11908946,-0.15692434
-0.02310663,-0.4086435,-0.090220705,-0.29901752,0.05285423,0.3404589,0.103430405
0.3896438,-0.084904306,0.12192167,0.23467907,0.6293287,0.60418886,-0.22195433
0.32579312,-0.29140922,-0.387519,0.3444808,0.7656774,0.49122798,-0.09043577
0.57976604,-0.047561925,-0.09452892,0.11469527,0.7481921,0.5398406,0.20928892
0.13954626,-0.37096202,0.09953945,-0.09433309,0.3716109,0.4005916,0.1319372
-0.24833319,-0.3055507,-0.22402467,-0.19845998,0.5413558,0.39508852,-0.032973032
-0.10751252,-0.03703181,-0.27560142,0.25730655,0.7508167,0.20718618,0.2728165
-0.00074183964,-0.031968694,-0.4616335,-0.2295556,0.6767363,0.78917,0.015674775
0.0717429,-0.050624635,-0.26020494,-0.040926114,0.41301414,0.310536,0.26397988
-0.03014683,-0.30610096,0.1559958,0.071366124,0.015231331,0.0956387,-0.08124283
-0.08016908,-0.1683539,-0.050853446,-0.031381413,0.5388508,-0.01124407,-0.41245103
-0.029194057,-0.34642804,-0.015977705,0.030774847,0.7427221,0.61260676,-0.42794558
-0.3491937,-0.38162127,-0.06313456,-0.10798032,0.3327424,0.13015132,-0.40255868
-0.31668842,0.14579353,-0.4360814,0.10623614,0.55125636,0.103853814,-0.59435445
-0.049555056,-0.3164823,-0.6308736,0.020624073,0.732494,0.0329474,-0.019936614
0.12352992,-0.3814412,0.19277883,-0.3726022,0.3592003,0.28852546,-0.40290877
-0.48137155,-0.62636757,-0.33977902,-0.018760655,0.48258454,0.1640188,-0.12756777
-0.11245468,0.06322682,-0.1613579,-0.2666901,0.24097896,0.08376629,-0.029072462
0.0587761,-0.18231882,0.2847372,0.11750571,0.3213846,0.34220055,0.12373768
-0.019846559,-0.19815603,-0.08303527,-0.5071818,0.6088288,0.5055169,-0.31264365
0.034119427,-0.447219,0.25854838,-0.48097786,0.69045675,0.35349932,0.14631885
0.022959176,-0.19710994,-0.3150229,0.2259663,0.7081171,0.39737836,-0.46837595
0.27928275,-0.5731203,-0.47851923,-0.02209185,0.120979905,0.280165,-0.06264955
0.20100175,-0.30421647,0.25840428,0.1184222,0.6163079,0.661281,0.1031886
-0.41118774,-0.5524715,-0.515651,-0.22941826,0.37477702,-0.11327709,-0.4825408
0.031574696,0.087292686,-0.20110844,-0.08450946,0.41460624,0.24829254,-0.31477627
0.040610418,0.08902159,-0.14014295,-0.21223314,0.67403525,0.24758713,0.041929856
-0.03280859,-0.2003194,-0.18425201,0.060336594,0.516764,0.49473292,-0.09986537
-0.35416958,-0.16493633,-0.16880667,-0.269889,0.4598901,0.2967576,-0.013045127
0.33807012,-0.11440722,-0.6661305,0.042772412,0.71378917,0.24449417,0.10265547
0.66286534,-0.028985571,-0.043817755,0.22797783,0.7240266,0.40849724,-0.1037431
-0.14315113,-0.46164224,-0.61758965,-0.253436,0.08125602,0.16455507,-0.13968268
0.105380714,-0.31051016,-0.05079469,0.30865046,0.56065196,0.2765774,-0.1685635
0.14108498,-0.22987545,0.3168654,0.02162127,0.5095563,0.15214996,0.06886404
-0.089774586,0.12604873,-0.048563987,-0.36087415,0.401282,0.18081,0.29750654
0.17389645,-0.6134485,0.38678056,0.23308961,0.61705106,0.6170234,-0.0043920646
0.12864144,-0.3803529,-0.3411438,-0.009225231,0.33518395,-0.053598695,-0.2147152
-0.39884707,-0.5587598,-0.27041528,-0.23550084,0.4616478,0.32207417,-0.35445115
0.09581729,-0.4828297,-0.10114907,0.32564262,0.40342438,0.09733411,-0.24713117
-0.064288855,-0.16560227,-0.2551546,0.32340202,0.6364381,0.48131362,0.009294579
0.19352116,-0.49391618,-0.0364028,0.010351274,0.2219216,0.17822675,-0.4056822
0.41644,-0.5266835,-0.27811003,0.521182,0.61787885,0.42133018,-0.46605086
0.39396206,-0.27453935,0.25062665,0.034647115,0.8144642,0.7399721,-0.105291136
-0.156967,-0.40605363,-0.0009366584,0.020377073,0.7894775,0.508837,-0.4681978
-0.05651306,-0.57780236,-0.20446764,-0.42890975,0.20081383,0.4992055,0.26947135
-0.056811083,-0.45246765,0.7537647,-0.4218621,0.75218564,0.57836515,-0.30502105
-0.24551982,-0.47326443,0.11887646,0.31923768,0.5784364,0.5093897,-0.5957908
-0.18983158,0.17089994,-0.5773825,0.03987532,0.40299776,0.3476867,-0.54605836
-0.2722931,-0.41506815,-0.050168492,-0.2725689,0.42307153,-0.1971901,-0.4641987
0.20752709,0.030663766,-0.32654467,-0.20401432,0.5162229,0.18566065,0.11736185
-0.0068352493,-0.40481296,0.29244342,-0.28868648,0.72335,0.12844965,0.28572282
0.12637208,-0.22721663,-0.28735164,-0.08317445,0.43275777,0.44087586,0.015152523
-0.14810018,-0.31543562,0.23924288,-0.4462023,0.68658775,0.3411704,-0.44870612
0.08299622,-0.2690814,0.04619324,0.23506834,0.31886652,0.26336768,0.20056254
-0.3106723,-0.22875823,-0.47454718,-0.09856513,0.08810849,0.10819033,-0.052101057
-0.17287143,-0.6703416,-0.1678924,0.22523531,0.49332112,0.36667594,-0.13222575
0.32886288,-0.66417134,-0.32186195,0.17932534,0.6437981,0.49132848,-0.11202827
-0.38423657,-0.13428232,-0.34298864,-0.28270307,0.50679123,0.31901187,-0.1620427
0.08718522,-0.65572256,0.18041888,-0.6629577,0.5506931,0.45281687,-0.27687928
0.11909518,-0.20982917,-0.23244824,-0.16841629,0.26072562,0.25579876,-0.12285182
-0.50006425,-0.25125495,-0.3571185,-0.104664244,0.16780557,-0.17491668,-0.18892382
0.2586122,-0.26921704,-0.6568222,-0.16974688,0.78018945,0.6586601,-0.3415023
0.13458176,-0.068601646,-0.31367952,-0.13578413,0.5640327,-0.051793326,-0.24299453
0.17996635,-0.07180865,0.5542529,0.3093102,0.7846435,0.60891,-0.0047317003
-0.44759914,-0.5312142,-0.5654327,0.03323027,0.10755384,-0.19644645,-0.08376637
-0.20645767,-0.37063116,-0.026408534,0.28148937,0.52893424,0.21868235,0.084427625
0.18910837,-0.5575671,0.41779587,-0.29134095,0.7297093,0.6334667,-0.24342264
0.17439394,0.22514537,-0.0048248856,-0.20708121,0.26154745,0.3807568,-0.38742092
-0.15477099,-0.7088525,0.22949111,-0.027879717,0.48298097,0.18951328,0.027020099
-0.2551683,-0.20614667,-0.12103371,-0.20919718,0.3364092,0.3209692,-0.25187537
-0.112716384,-0.38872617,-0.24002665,-0.13689288,0.33813927,0.22807112,0.014368641
0.15262584,-0.090688646,0.23122641,0.24127796,0.37736946,0.15199979,-0.15034916
0.5493128,-0.39301014,0.021186568,0.3855907,0.72726715,0.4071529,-0.30481103
-0.041445803,-0.1151854,0.14924212,-0.13658439,0.7036831,0.09092669,0.058044765
-0.32403165,-0.51114976,0.19144017,-0.034758728,0.7196953,0.1452715,-0.52823687
0.40776366,-0.08774979,0.2060175,-0.23576762,0.6169732,0.16826418,0.060533274
-0.3402971,-0.4528285,-0.00067152234,-0.15289974,0.7608691,0.47654867,-0.21080096
0.17376882,-0.08406782,0.43279052,0.07668787,0.7100787,0.73509014,-0.20807499
-0.43369448,-0.51450735,-0.2859668,-0.084387146,0.6749812,0.3388792,-0.52730054
-0.49590966,-0.4172295,0.28403455,-0.28354192,0.22379528,0.21356525,-0.40220568
-0.19852369,-0.62166953,-0.18689935,-0.0077881897,0.5126789,0.31810173,0.04478292
-0.054608006,-0.11011537,-0.013273048,-0.10214425,0.5575225,0.2863046,-0.19968337
-0.14530991,-0.71496993,-0.388004,-0.56162477,0.4700385,0.28247765,-0.2574816
-0.056529474,-0.58685946,0.034581125,-0.036786865,0.58632755,0.29196337,-0.27135503
-0.22626068,-0.055889904,-0.0032269917,-0.3575507,0.3472832,0.11594319,-0.30381927
0.20239086,-0.21756123,0.40118417,-0.22187862,0.781445,0.33484784,-0.19067986
0.22465126,-0.31171986,-0.49147585,-0.07605303,0.33007726,0.25388858,0.05841553
0.13270664,-0.4116777,-0.16714115,0.36822823,0.5691869,0.4646508,-0.16364487
-0.12914339,-0.1642309,0.016222376,-0.3370662,0.38428667,0.39742154,0.14126483
-0.090895906,-0.25136083,0.47542313,0.32008022,0.4418788,-0.0077020694,-0.30707926
-0.09906007,-0.4487901,-0.0054505835,-0.27299887,0.7380712,0.44233185,-0.40196392
0.256775,-0.1376254,0.15580875,-0.37965947,0.7812149,0.47957152,-0.11410127
-0.3579191,-0.36989382,-0.05733972,-0.28095567,0.32148504,0.15630633,-0.30010504
-0.38908437,-0.16817361,-0.52831197,0.21452,0.66882956,0.30126998,-0.2078323
0.4624107,-0.43928418,-0.29398677,0.58462286,0.68915063,0.42947164,0.018445464
-0.29803202,-0.45562604,-0.33462083,-0.4653258,0.3766981,0.55808,0.1975633
0.32978344,-0.3348563,-0.10124184,-0.11155229,0.566062,0.31030473,0.06434367
-0.02125397,-0.346751,0.012466361,0.043757737,0.28013855,0.39584345,-0.13476829
0.3600291,0.3887548,-0.079925746,-0.20106004,0.6814039,0.15615144,-0.2998826
-0.1534961,-0.3537892,-0.35774142,0.20069338,0.14042194,0.07918243,-0.35105842
0.12082848,-0.22780629,0.038924195,0.37255228,0.46795696,0.13195592,-0.198809
0.041097645,-0.36927137,-0.3123129,-0.2597753,0.4625785,0.075182594,0.038645532
-0.07157751,-0.38028368,-0.3294073,0.042876832,0.19077882,0.17549434,0.09189923
-0.3496506,-0.38857874,0.010004019,0.35358694,0.554989,0.41091177,-0.56526464
0.1364154,-0.08236357,0.08242785,-0.3182274,0.31933096,-0.12765081,-0.29457477
-0.16353065,-0.07554888,-0.5799383,0.22092433,0.39849448,0.5463644,-0.19305694
-0.41498014,-0.6250295,-0.51421815,0.1146675,0.37102997,0.5131069,0.08392128
-0.3392291,-0.40284136,-0.33220854,-0.2938729,0.3476488,-0.15521187,-0.41344488
0.13210544,0.080602,-0.055354115,0.15109487,0.39779988,0.3373254,-0.50813395
-0.21729721,-0.30676416,0.42262915,0.09899915,0.6617357,0.30773076,-0.517011
0.13075304,-0.6586187,-0.15655777,-0.22071607,0.4510592,0.37883124,0.09843823
-0.3754141,-0.5177312,-0.09020675,-0.6751237,0.6723697,0.40605614,0.01825597
0.4185439,-0.19802856,0.5344404,0.081193395,0.46110818,0.5450365,0.0072056977
0.40419206,-0.22089343,-0.04988015,-0.2746635,0.5675389,0.33239043,0.013529317
-0.14752954,-0.09903674,-0.44490048,-0.14959985,0.068171345,0.20414618,-0.094085135
-0.24795474,-0.62802345,0.2026003,0.21478254,0.560613,0.2887892,-0.19217162
-0.0645227,-0.36699608,0.11794043,-0.45489225,0.51648307,-0.0035960127,-0.36162737
-0.07732657,-0.16378385,-0.19346906,0.060643043,3.806362e-05,0.068793796,-0.09716786
0.18878306,-0.39038566,-0.16698211,0.16526444,0.37951952,-0.12593764,0.006785774
-0.30764943,-0.15244062,-0.46561947,0.045936942,0.44353735,0.5111865,-0.39789918
-0.42815316,-0.82959294,0.43195415,-0.5723064,0.6857911,0.21854982,-0.108592704
-0.39663672,-0.4329399,-0.3736749,-0.25709486,0.49193734,0.20554093,-0.012630116
-0.16965538,-0.4542774,-0.302492,-0.1339106,0.2469967,0.23232529,-0.028705223
0.024327409,-0.21247496,-0.20284282,-0.28030306,0.18599117,0.08734765,0.38373396
0.2307826,-0.5003238,-0.050795123,0.13887794,0.2982801,0.1814427,-0.081179805
-0.018803226,-0.21329346,0.27010426,-0.113818586,0.48640206,0.39997217,-0.24878424
-0.040658776,-0.3873891,-0.042363048,0.2554414,0.41028967,0.18136801,-0.052117027
-0.43387082,-0.5969698,0.13525455,0.19163276,0.47262877,-0.10656053,-0.23549685
0.020841453,-0.484657,0.0038803753,-0.07463855,0.52907866,-0.08693857,0.013827926
0.23199247,0.090150736,0.4932486,-0.09017426,0.8452504,0.5740209,-0.14447968
-0.04679901,-0.46562934,0.12063677,-0.6329279,0.30692163,0.18509622,0.20635048
0.25743836,-0.20549381,-0.22695135,-0.15323639,0.17704695,0.19165498,-0.08448917
0.11746813,-0.02691893,0.21057066,0.15861058,0.49378696,-0.03130011,-0.42584765
-0.10270908,-0.3426557,-0.33575082,-0.36031666,0.24949011,0.17682275,-0.067081556
0.18882036,-0.35945386,-0.19352382,0.25231495,0.79835206,0.57345057,0.11592904
-0.06642433,-0.4113704,0.012865554,0.4230382,0.6718658,0.4887825,-0.46345824
-0.04336707,-0.045475654,0.20567708,-0.19690776,0.5747697,0.63260424,-0.3096347
0.11620189,-0.38631836,0.10368555,0.07770103,0.21439214,0.19823512,-0.21484177
0.5048271,0.31687704,0.058891483,-0.119839445,0.7379457,0.38899568,-0.12733786
-0.08462121,-0.5018729,0.2986134,0.33966747,0.47501487,0.49392822,-0.42773986
0.29547283,-0.48248613,-0.17169923,-0.60479945,0.68389815,0.67502385,0.13083795
0.013168575,-0.53257823,0.01608827,-0.2863053,0.7696559,0.5052477,-0.20689595
0.097188875,0.0050112037,0.18006894,-0.06898528,0.2964681,0.10979304,-0.12559935
0.14277561,0.05814844,0.015909025,-0.16678506,0.46391276,-0.1086097,-0.14873718
0.03296977,-0.51828516,0.32650134,-0.38680863,0.4680674,0.517717,0.35072228
-0.188433,-0.29543465,0.21311484,-0.026180243,0.3924982,0.32120457,0.31443277
0.2700995,-0.18697129,0.102265075,-0.19560625,0.27669707,0.11861731,-0.35738966
-0.16632447,0.0058503705,-0.29784012,0.016983636,0.6003009,0.1626314,-0.4532192
0.13087308,-0.4049223,0.08930545,-0.054121777,0.34822604,0.091237545,-0.20182279
-0.047418002,-0.3112906,-0.10407551,0.21523899,0.44270927,0.33013037,-0.3241871
-0.055212587,-0.2500796,-0.3156038,0.27911913,0.7621305,0.2994137,-0.27681324
0.102006376,-0.29757583,0.11532926,-0.15748656,0.53561234,0.563131,0.16026872
0.20683475,-0.3191455,-0.3005795,-0.04224311,0.6214762,0.21674037,0.41361314
-0.3343572,-0.34001273,-0.26168916,-0.061264202,0.4480072,0.06786762,-0.476334
-0.42960194,-0.38320538,-0.067567825,-0.52139,-0.0008146663,0.10696265,-0.12155027
0.12965713,-0.18723232,0.41505104,-0.06424072,0.35525396,0.30600291,-0.35315666
-0.008213095,-0.32181022,-0.00793169,-0.22348328,0.45114917,0.22988933,-0.18345603
-0.16931158,-0.50668025,-0.02134151,-0.3581501,0.83386254,0.5286557,-0.49756354
-0.05291178,-0.48022828,-0.20128046,-0.04533417,0.50171477,0.1418416,-0.04865325
0.18602765,-0.5095389,-0.021645993,0.4740398,0.52371794,0.52803206,-0.3640426
-0.3350982,-0.2804725,-0.41939998,0.09536397,0.7180425,0.13475823,-0.4821857
0.15566772,-0.33298433,-0.054036416,0.25489002,0.61382395,0.591241,-0.5638225
-0.18435097,-0.5607282,0.07528547,-0.025023727,0.4409942,0.29949066,-0.38034457
-0.09052223,-0.6488589,0.23727177,-0.32610467,0.65159893,0.26201344,-0.1749269
-0.337049,-0.6425451,-0.27893424,-0.446237,0.63289046,0.1661322,-0.11145419
0.23318273,-0.4230669,-0.2629951,-0.18334216,0.45905536,0.06619169,-0.3811174
-0.37271905,-0.4798041,-0.3873974,-0.1638308,0.4327955,0.009890528,-0.39922637
-0.25884286,-0.09702492,-0.47862828,0.11483129,0.2887407,0.19074303,-0.49649653
0.01656596,-0.42675862,-0.08010159,-0.029190697,0.22115809,0.1250572,-0.28962582
-0.3003106,-0.48983526,0.084489495,0.20485462,0.30006042,0.3878041,-0.25109464
0.03230316,-0.39657703,0.04018679,-0.12156608,0.29483616,0.17205264,-0.028729444
0.38134173,-0.6065316,-0.1349816,0.23231705,0.644456,0.3728061,-0.45619488
-0.27847645,-0.5033513,0.0210778,-0.42786384,0.62198406,0.027449094,-0.08611539
-0.37608063,-0.2747857,-0.022007763,-0.12865143,0.1666675,0.119993806,-0.28829384
0.17120288,-0.43566173,-0.11715436,0.17431141,0.19208974,0.22815453,0.008822475
-0.09518275,-0.31045935,0.06590161,0.088982664,0.65785587,0.21010672,-0.06707991
0.23257087,-0.11209996,-0.09494025,0.038024295,0.014239568,0.19692297,0.48042822
-0.6611325,-0.8338132,0.1175217,-0.5017699,0.51174694,0.36446956,-0.42914903
-0.04842728,-0.39646563,-0.0032928109,0.10490668,0.38111433,0.21165383,-0.0480418
-0.2419043,-0.01450605,-0.066832624,-0.20427015,0.22161038,0.35792658,0.48055583
0.28742564,-0.32492062,0.013600056,-0.15126398,0.05585849,0.38146737,0.35773042
0.039804813,-0.39839378,-0.22715047,0.2058594,0.48879758,0.30663517,-0.28332466
-0.11563872,-0.61444473,-0.035037365,-0.28262922,0.6094613,0.4868799,-0.26909003
-0.30591223,-0.35052404,-0.06888593,-0.21384,0.58590335,0.5773112,-0.044178765
-0.19777088,-0.48554677,-0.18952055,-0.14348507,0.42571077,0.117889,-0.13923778
0.003135178,-0.118728906,-0.41254935,0.110037826,0.1365138,0.3020963,0.3550314
0.18251432,0.00621287,-0.24067447,0.22477394,0.6482333,0.49872518,-0.2436112
-0.18660954,-0.25335842,-0.095001735,0.20720913,0.53972507,0.12458261,0.23354626
0.22808503,-0.49998105,-0.048889797,0.38184077,0.63716924,0.29802135,-0.035327602
-0.15225373,-0.57768375,0.004670331,0.38896105,0.57151234,0.4962074,-0.40105838
0.12011676,-0.352498,-0.61574584,-0.11121053,0.5315611,0.4524999,0.0024583228
-0.10481948,-0.15090604,0.22257726,-0.18249427,0.16253184,0.37854105,0.37294516
0.107870415,-0.40242016,0.3420133,-0.3610863,0.5744706,0.30440038,-0.08764569
0.23851527,-0.6179196,0.23586993,0.15141104,0.08813,0.60256696,0.20259778
-0.08315026,-0.5820735,0.16785912,0.049581632,0.42467886,0.4708597,-0.1493494
0.22561961,-0.20952001,-0.14174192,-0.3699726,0.49007463,0.2944696,0.182676
-0.10258534,-0.509314,-0.20945759,-0.29280385,0.23011486,0.117347315,0.14396381
-0.27541465,-0.49167946,-0.05585901,-0.2021252,0.38610166,-0.13888824,0.12103162
0.0335169,-0.5149931,0.24929361,-0.0019542968,0.6400099,0.4322205,-0.17133582
-0.09025943,-0.58522236,-0.2682714,0.18967302,0.60324603,0.35991693,-0.5771607
-0.4439648,-0.584196,-0.14485464,-0.13496408,0.44548434,-0.08824931,-0.5689824
0.0313716,-0.06640063,0.10160918,-0.2939139,0.02525393,0.12545054,-0.011435544
0.0023948126,0.16861671,0.3651732,-0.45653495,0.541729,0.116127886,-0.06427319
-0.0072801844,0.055484083,-0.027424026,-0.2961885,0.39312214,0.28174984,-0.20471853
-0.0073461644,-0.5182933,0.1429321,-0.23133223,-0.12723833,0.15436901,-0.007117618
-0.34547168,-0.5120556,0.047604024,0.030418985,0.76064646,0.29826304,-0.44629464
-0.19726545,-0.60792917,0.32343963,-0.054797336,0.6007623,0.19599259,-0.39525834
-0.24490552,-0.4085999,-0.40889165,-0.025874853,0.6865273,0.04765016,-0.21347162
0.17690058,-0.20302932,-0.08443191,0.12533101,0.5619599,0.34530893,-0.08033074
-0.08043945,-0.5685878,-0.16905893,0.0025930728,0.44748306,0.16295908,-0.16306433
-0.20251405,-0.53466666,-0.38621503,0.061241027,0.17558444,0.16505247,-0.09285879
0.010484013,-0.607053,0.075883895,-0.23188706,0.6849015,0.46237049,-0.27592224
-0.1112647,0.15435152,0.00410672,-0.15512833,0.37357727,0.03455462,-0.29807156
0.013330465,-0.513244,-0.552624,-0.28561205,0.41487536,0.17432253,-0.00759186
0.3554012,-0.037347253,-0.16835517,0.27606705,0.30944836,0.53279245,0.06248423
-0.11173179,-0.3543018,0.1796921,-0.22328961,-0.016536133,0.102975644,0.24053524
-0.3504641,-0.3835988,0.06384006,-0.33777207,0.6356467,0.39709142,-0.016569294
-0.29383063,-0.5886001,-0.24073587,-0.15319689,0.46603328,-0.16627818,-0.25770038
-0.101671,-0.53107744,-0.089339755,-0.20363936,0.16428716,0.21306781,-0.21905823
0.0069632414,0.034581155,-0.42141247,-0.15775184,0.2096161,0.28783324,-0.31253797
0.18907249,-0.2942565,-0.3489141,0.060765754,0.50625193,0.40691742,-0.3584324
0.13508189,-0.34035608,-0.075043105,0.06480774,0.37502402,0.16130245,-0.17718965
0.28582793,-0.2520274,-0.2117465,0.15900816,0.4690399,0.4331604,0.03348931
0.013688071,-0.49069217,-0.027084485,0.23264338,0.2470934,0.2090808,0.015067936
-0.06843322,-0.67628473,0.22132167,-0.420165,0.6313465,0.34258893,-0.019675074
0.27105102,0.07582016,-0.41076833,0.0021441034,0.53423756,0.35882148,-0.07508503
-0.1565015,-0.30272898,-0.023784664,-0.010162307,0.3750948,0.1194189,-0.40256754
-0.38884568,-0.25314018,-0.18818201,0.0036647462,0.47909954,0.029720118,-0.03179394
-0.17384568,-0.48737225,-0.24979879,-0.016908241,0.6297425,0.19963393,-0.24462272
0.23825544,-0.033725698,-0.29251802,-0.18571734,0.83428156,0.52536905,0.040557537
0.33664954,-0.26731288,-0.25389034,-0.06423002,0.6914064,0.3507087,-0.07580961
-0.028482515,-0.26909873,0.17854814,-0.009276398,-0.13525787,-0.2862301,-0.37831828
0.24543159,0.009516235,-0.28710055,0.3640367,0.49438623,0.22868034,-0.23422779
-0.08597394,-0.5918183,0.057979614,-0.5002354,0.1930956,0.3619859,0.30653715
0.25106636,-0.61377656,-0.113324694,-0.53990185,0.679054,0.51109064,-0.44887382
0.17414609,-0.38087374,0.32025144,-0.1412171,0.7322122,0.15357478,0.003936368
-0.23809426,-0.40761912,-0.044710774,-0.31317183,0.4555504,0.16651796,0.14577572
0.34815833,-0.21606271,-0.35503158,0.0077852453,0.29258958,0.18444791,0.10742881
-0.12893991,-0.30048728,0.1787818,-0.061545603,0.46082968,0.19569705,-0.110359386
-0.0097137345,-0.40057468,0.06121181,0.40361506,0.6069289,0.618557,-0.3635142
0.085013896,-0.1942486,0.1937698,0.12468967,0.24339211,0.30458984,-0.2678354
-0.036992826,-0.5159326,0.006514201,0.21152797,0.5268704,0.17992534,-0.34388667
-0.020061921,-0.32326192,-0.4333378,0.3063451,0.5546434,0.40866914,0.21202736
-0.102429554,-0.39662084,-0.38462773,-0.14729713,0.21988878,0.4627626,-0.12625249
-0.19922185,-0.41944635,-0.40332642,-0.2728692,-0.09779214,0.35070467,-0.19968978
0.005583227,-0.22836329,-0.23966448,0.20042007,0.45095286,0.30527818,0.03265488
-0.50540686,-0.37459666,-0.50515735,-0.004021569,0.54276675,0.14918405,-0.33747584
-0.26818588,-0.046829708,-0.18778282,-0.08045021,0.4667311,0.31597725,0.15534405
-0.045336273,-0.15714996,-0.5700865,0.33537826,0.5404263,0.5199669,0.09069357
0.28463578,-0.372093,0.1468966,-0.15770164,0.36766645,0.5710126,-0.0728944
-0.320572,-0.45587206,-0.077870704,0.36525488,0.29082742,0.30346146,0.0036579815
0.076386034,-0.39128813,-0.49111056,-0.28020844,0.5558073,0.18334559,0.14055164
0.32274485,-0.3107044,-0.7378028,0.09088441,0.43275186,-0.016319893,0.02626534
-0.09440894,-0.2765051,-0.0030379216,0.034446884,0.18528882,0.097160906,-0.088877976
-0.14701967,-0.3410952,-0.7870602,-0.06799525,0.5171941,0.32780614,-0.25736046
-0.15417089,-0.29001293,0.045381743,0.0017448303,0.036313504,0.10574926,-0.27426234
0.235666,0.06658849,-0.07372145,0.29349694,0.6013335,0.3039509,0.06817645
-0.014290869,-0.3326515,-0.15995726,0.08221707,0.44502723,0.22542913,-0.093362674
-0.10835167,-0.21081258,0.32987657,0.013073944,0.58105433,0.43120173,-0.37957722
-0.12323093,-0.71373487,-0.09781189,-0.3096819,0.17942026,0.050036985,0.13511173
0.075359225,-0.31127635,-0.06478879,-0.1600582,0.8172945,0.3143809,-0.16944465
-0.1143236,-0.065271296,-0.27403265,-0.09539879,0.43489036,0.28077465,0.31815964
-0.40554222,-0.4562927,-0.1520235,0.19115943,0.27155206,0.28282222,-0.10748097
-0.28504413,-0.471002,-0.13471693,-0.43393207,0.2871015,0.25566947,-0.33801624
0.18537763,-0.18559535,-0.3149475,0.16284692,0.5978538,0.5887783,-0.078573175
-0.041061666,-0.34315062,0.091101296,0.11189136,0.501772,0.13974324,-0.45211405
-0.16811061,-0.5415777,0.18786046,0.038223837,0.64627075,0.54036844,-0.5843498
-0.13888152,-0.43093798,-0.038679942,0.037581116,0.3668542,0.354918,-0.05496716
-0.3270514,-0.6011584,0.105132945,-0.24093097,0.50551283,0.25565666,0.034328174
-0.17329079,-0.6321212,-0.095564745,-0.5278347,0.31292567,0.30961537,-0.11236835
0.26928943,-0.39345813,0.21089643,0.2353057,0.501809,0.357969,-0.56388766
-0.37048578,-0.33319288,0.105130024,0.18628243,0.2490084,0.26037407,-0.42825037
